hour,from_station,to_station,line,direction,passenger_count,capacity_utilization_percent
19,116,115,1,backward,2409,43.02
19,116,117,1,forward,9927,118.18
19,117,116,1,backward,2103,37.55
19,117,118,1,forward,8241,98.11
19,118,117,1,backward,1938,34.61
19,118,119,1,forward,6282,74.79
19,119,118,1,backward,1701,30.38
19,119,120,1,forward,3933,46.82
19,120,119,1,backward,1557,27.8
19,120,121,1,forward,1116,13.29
19,121,120,1,backward,678,12.11
19,121,122,1,forward,1110,13.21
19,122,121,1,backward,624,11.14
19,122,123,1,forward,468,5.57
19,123,122,1,backward,357,6.38
19,123,92,1,forward,396,4.71
19,132,109,1,backward,10368,185.14
19,132,112,1,forward,11475,136.61
19,91,92,1,backward,18,0.32
19,92,123,1,backward,282,5.04
19,95,96,1,forward,1839,21.89
19,96,95,1,backward,1512,27.0
19,96,97,1,forward,2856,34.0
19,97,96,1,backward,2283,40.77
19,97,98,1,forward,3630,43.21
19,98,97,1,backward,2751,49.12
19,98,99,1,forward,4758,56.64
19,99,100,1,forward,6543,77.89
19,99,98,1,backward,4029,71.95
19,125,126,2,forward,3429,24.49
19,125,153,2,backward,9231,65.94
19,126,125,2,backward,10215,72.96
19,126,127,2,forward,4401,31.44
19,127,126,2,backward,11220,80.14
19,127,128,2,forward,5820,41.57
19,128,127,2,backward,12603,90.02
19,128,129,2,forward,5799,41.42
19,129,128,2,backward,13167,94.05
19,129,130,2,forward,5922,42.3
19,130,129,2,backward,13161,94.01
19,130,131,2,forward,6135,43.82
19,131,130,2,backward,13020,93.0
19,131,132,2,forward,7491,53.51
19,132,131,2,backward,11781,84.15
19,132,133,2,forward,10731,76.65
19,133,132,2,backward,8685,62.04
19,133,134,2,forward,12171,86.94
19,134,133,2,backward,5772,41.23
19,134,135,2,forward,13497,96.41
19,135,134,2,backward,4626,33.04
19,135,136,2,forward,13710,97.93
19,136,135,2,backward,4173,29.81
19,136,137,2,forward,14697,104.98
19,137,136,2,backward,4980,35.57
19,137,138,2,forward,13827,98.76
19,138,137,2,backward,4878,34.84
19,138,139,2,forward,11814,84.39
19,139,138,2,backward,4890,34.93
19,139,140,2,forward,10533,75.24
19,140,139,2,backward,4722,33.73
19,140,141,2,forward,9351,66.79
19,141,140,2,backward,4422,31.59
19,141,142,2,forward,8004,57.17
19,142,141,2,backward,3714,26.53
19,142,143,2,forward,6426,45.9
19,143,142,2,backward,3093,22.09
19,143,144,2,forward,5136,36.69
19,144,143,2,backward,2643,18.88
19,144,145,2,forward,3012,21.51
19,145,144,2,backward,1866,13.33
19,153,125,2,forward,3024,21.6
19,104,182,3,backward,6048,50.4
19,104,183,3,forward,7716,64.3
19,170,171,3,forward,174,1.45
19,171,170,3,backward,396,3.3
19,171,172,3,forward,414,3.45
19,172,171,3,backward,1005,8.38
19,172,175,3,forward,1302,10.85
19,175,172,3,backward,1515,12.62
19,175,176,3,forward,2520,21.0
19,176,175,3,backward,2319,19.32
19,176,177,3,forward,2808,23.4
19,177,176,3,backward,2721,22.68
19,177,178,3,forward,3036,25.3
19,178,177,3,backward,3141,26.17
19,178,179,3,forward,3642,30.35
19,179,178,3,backward,3681,30.68
19,179,180,3,forward,4116,34.3
19,180,179,3,backward,4752,39.6
19,180,181,3,forward,4197,34.98
19,181,180,3,backward,5697,47.48
19,181,182,3,forward,5112,42.6
19,182,104,3,forward,6339,52.83
19,182,181,3,backward,6039,50.32
19,183,104,3,backward,5367,44.73
19,183,184,3,forward,10782,89.85
19,184,183,3,backward,4563,38.02
19,184,185,3,forward,12117,100.97
19,185,184,3,backward,4032,33.6
19,185,211,3,forward,11187,93.23
19,186,211,3,backward,1998,16.65
19,186,247,3,forward,6579,54.83
19,188,189,3,forward,6444,53.7
19,188,247,3,backward,1398,11.65
19,189,188,3,backward,1179,9.83
19,189,190,3,forward,6183,51.52
19,190,189,3,backward,1116,9.3
19,190,191,3,forward,4617,38.48
19,191,190,3,backward,1056,8.8
19,191,192,3,forward,3345,27.88
19,192,191,3,backward,921,7.67
19,192,193,3,forward,2781,23.18
19,193,192,3,backward,690,5.75
19,193,194,3,forward,1437,11.97
19,194,193,3,backward,444,3.7
19,211,185,3,backward,4431,36.93
19,211,186,3,forward,7005,58.38
19,247,186,3,backward,1368,11.4
19,247,188,3,forward,6669,55.57
19,108,135,4,forward,10632,75.94
19,108,212,4,backward,9606,68.61
19,127,208,4,backward,18927,135.19
19,127,209,4,forward,5811,41.51
19,135,108,4,backward,4350,31.07
19,135,216,4,forward,10158,72.56
19,154,201,4,backward,606,4.33
19,154,204,4,forward,549,3.92
19,201,154,4,forward,210,1.5
19,202,203,4,backward,3273,23.38
19,202,206,4,forward,5091,36.36
19,203,202,4,forward,5016,35.83
19,203,205,4,backward,3243,23.16
19,204,154,4,backward,369,2.64
19,204,205,4,forward,1185,8.46
19,205,203,4,forward,4866,34.76
19,205,204,4,backward,1410,10.07
19,206,202,4,backward,3279,23.42
19,206,207,4,forward,3462,24.73
19,207,206,4,backward,17856,127.54
19,207,208,4,forward,3786,27.04
19,208,127,4,forward,4101,29.29
19,208,207,4,backward,18666,133.33
19,209,127,4,backward,23028,164.49
19,209,210,4,forward,6405,45.75
19,210,209,4,backward,21972,156.94
19,210,211,4,forward,7596,54.26
19,211,210,4,backward,20406,145.76
19,211,212,4,forward,7662,54.73
19,212,108,4,forward,9012,64.37
19,212,211,4,backward,13776,98.4
19,216,135,4,backward,4050,28.93
19,216,217,4,forward,9639,68.85
19,217,216,4,backward,2652,18.94
19,217,218,4,forward,7911,56.51
19,218,217,4,backward,2268,16.2
19,218,219,4,forward,6270,44.79
19,219,218,4,backward,2058,14.7
19,219,220,4,forward,3675,26.25
19,220,219,4,backward,1488,10.63
19,220,221,4,forward,1407,10.05
19,221,220,4,backward,648,4.63
19,153,154,5,forward,5982,83.08
19,154,153,5,backward,1425,19.79
19,154,155,5,forward,4260,59.17
19,155,154,5,backward,1116,15.5
19,155,156,5,forward,4134,57.42
19,156,155,5,backward,1080,15.0
19,156,157,5,forward,4005,55.62
19,157,156,5,backward,882,12.25
19,157,158,5,forward,3882,53.92
19,158,157,5,backward,744,10.33
19,158,159,5,forward,3516,48.83
19,159,158,5,backward,636,8.83
19,159,160,5,forward,3387,47.04
19,160,159,5,backward,603,8.38
19,160,161,5,forward,3375,46.88
19,161,160,5,backward,588,8.17
19,161,162,5,forward,2322,32.25
19,162,161,5,backward,351,4.88
19,162,163,5,forward,2193,30.46
19,163,162,5,backward,306,4.25
19,164,163,5,backward,9,0.12
19,106,185,6,forward,5688,101.57
19,106,61,6,backward,12330,220.18
19,136,216,6,backward,8964,160.07
19,136,61,6,forward,3702,66.11
19,185,106,6,backward,8859,158.2
19,185,63,6,forward,5997,107.09
19,216,136,6,forward,2934,52.39
19,216,59,6,backward,5802,103.61
19,232,64,6,backward,4980,88.93
19,232,65,6,forward,4962,88.61
19,242,57,6,backward,2301,41.09
19,242,59,6,forward,1854,33.11
19,54,55,6,forward,93,1.66
19,55,54,6,backward,657,11.73
19,55,56,6,forward,192,3.43
19,56,55,6,backward,1143,20.41
19,56,57,6,forward,384,6.86
19,57,242,6,forward,534,9.54
19,57,56,6,backward,1659,29.62
19,59,216,6,forward,2214,39.54
19,59,242,6,backward,5310,94.82
19,61,106,6,forward,3789,67.66
19,61,136,6,backward,12435,222.05
19,63,185,6,backward,5985,106.88
19,63,64,6,forward,5925,105.8
19,64,232,6,forward,5628,100.5
19,64,63,6,backward,5586,99.75
19,65,232,6,backward,2145,38.3
19,65,66,6,forward,4782,85.39
19,66,65,6,backward,2061,36.8
19,66,67,6,forward,4287,76.55
19,67,66,6,backward,1722,30.75
19,67,68,6,forward,3975,70.98
19,68,67,6,backward,1566,27.96
19,68,69,6,forward,2919,52.12
19,69,68,6,backward,819,14.62
19,69,70,6,forward,2400,42.86
19,70,69,6,backward,612,10.93
19,70,71,6,forward,1962,35.04
19,71,70,6,backward,507,9.05
19,71,72,6,forward,1377,24.59
19,72,71,6,backward,456,8.14
19,72,73,6,forward,702,12.54
19,73,72,6,backward,177,3.16
19,73,74,6,forward,177,3.16
19,74,73,6,backward,78,1.39
19,114,241,7,forward,1455,25.98
19,114,247,7,backward,2613,46.66
19,128,209,7,backward,1530,27.32
19,128,234,7,forward,2832,50.57
19,209,128,7,forward,3096,55.29
19,209,233,7,backward,1521,27.16
19,225,226,7,forward,1110,19.82
19,226,225,7,backward,537,9.59
19,226,228,7,forward,2043,36.48
19,228,226,7,backward,987,17.62
19,228,230,7,forward,3189,56.95
19,230,228,7,backward,1317,23.52
19,230,231,7,forward,3519,62.84
19,231,230,7,backward,1359,24.27
19,231,232,7,forward,3639,64.98
19,232,231,7,backward,1437,25.66
19,232,233,7,forward,2823,50.41
19,233,209,7,forward,3237,57.8
19,233,232,7,backward,1362,24.32
19,234,128,7,backward,1665,29.73
19,234,236,7,forward,2553,45.59
19,236,234,7,backward,1926,34.39
19,236,237,7,forward,2187,39.05
19,237,236,7,backward,2079,37.12
19,237,238,7,forward,1806,32.25
19,238,237,7,backward,2370,42.32
19,238,247,7,forward,1683,30.05
19,239,241,7,backward,1107,19.77
19,239,242,7,forward,1638,29.25
19,241,114,7,backward,1551,27.7
19,241,239,7,forward,1734,30.96
19,242,239,7,backward,975,17.41
19,242,243,7,forward,1701,30.38
19,243,242,7,backward,354,6.32
19,243,244,7,forward,1290,23.04
19,244,243,7,backward,345,6.16
19,244,245,7,forward,888,15.86
19,245,244,7,backward,231,4.12
19,247,114,7,forward,1557,27.8
19,247,238,7,backward,2388,42.64
20,100,101,1,forward,4875,58.04
20,100,99,1,backward,2388,42.64
20,101,100,1,backward,3495,62.41
20,101,102,1,forward,5634,67.07
20,102,101,1,backward,3519,62.84
20,102,103,1,forward,5742,68.36
20,103,102,1,backward,3516,62.79
20,103,104,1,forward,6276,74.71
20,104,103,1,backward,3621,64.66
20,104,105,1,forward,6537,77.82
20,105,104,1,backward,4842,86.46
20,105,106,1,forward,7563,90.04
20,106,105,1,backward,4680,83.57
20,106,107,1,forward,6996,83.29
20,107,106,1,backward,5601,100.02
20,107,108,1,forward,7278,86.64
20,108,107,1,backward,5403,96.48
20,108,109,1,forward,6690,79.64
20,109,108,1,backward,5712,102.0
20,109,132,1,forward,8370,99.64
20,110,91,1,backward,3,0.05
20,111,110,1,backward,3,0.05
20,112,113,1,forward,8484,101.0
20,112,132,1,backward,5190,92.68
20,113,112,1,backward,3180,56.79
20,113,114,1,forward,8904,106.0
20,114,113,1,backward,2211,39.48
20,114,115,1,forward,8058,95.93
20,115,114,1,backward,1584,28.29
20,115,116,1,forward,7476,89.0
20,116,115,1,backward,1542,27.54
20,116,117,1,forward,6264,74.57
20,117,116,1,backward,1305,23.3
20,117,118,1,forward,5187,61.75
20,118,117,1,backward,1158,20.68
20,118,119,1,forward,3900,46.43
20,119,118,1,backward,984,17.57
20,119,120,1,forward,2373,28.25
20,120,119,1,backward,882,15.75
20,120,121,1,forward,660,7.86
20,121,120,1,backward,342,6.11
20,121,122,1,forward,654,7.79
20,122,121,1,backward,318,5.68
20,122,123,1,forward,309,3.68
20,123,122,1,backward,147,2.62
20,123,92,1,forward,246,2.93
20,132,109,1,backward,4848,86.57
20,132,112,1,forward,7785,92.68
20,91,92,1,backward,3,0.05
20,92,123,1,backward,105,1.88
20,95,96,1,forward,1263,15.04
20,96,95,1,backward,789,14.09
20,96,97,1,forward,1764,21.0
20,97,96,1,backward,1239,22.12
20,97,98,1,forward,2235,26.61
20,98,97,1,backward,1500,26.79
20,98,99,1,forward,2943,35.04
20,99,100,1,forward,4074,48.5
20,99,98,1,backward,2169,38.73
20,125,126,2,forward,2082,14.87
20,125,153,2,backward,4932,35.23
20,126,125,2,backward,5550,39.64
20,126,127,2,forward,2610,18.64
20,127,126,2,backward,6051,43.22
20,127,128,2,forward,3444,24.6
20,128,127,2,backward,6561,46.86
20,128,129,2,forward,3591,25.65
20,129,128,2,backward,6657,47.55
20,129,130,2,forward,3711,26.51
20,130,129,2,backward,6612,47.23
20,130,131,2,forward,3819,27.28
20,131,130,2,backward,6513,46.52
20,131,132,2,forward,4542,32.44
20,132,131,2,backward,5853,41.81
20,132,133,2,forward,6159,43.99
20,133,132,2,backward,4341,31.01
20,133,134,2,forward,6594,47.1
20,134,133,2,backward,3423,24.45
20,134,135,2,forward,7449,53.21
20,135,134,2,backward,2703,19.31
20,135,136,2,forward,7650,54.64
20,136,135,2,backward,2409,17.21
20,136,137,2,forward,8484,60.6
20,137,136,2,backward,2814,20.1
20,137,138,2,forward,7962,56.87
20,138,137,2,backward,2751,19.65
20,138,139,2,forward,6696,47.83
20,139,138,2,backward,2706,19.33
20,139,140,2,forward,6066,43.33
20,140,139,2,backward,2670,19.07
20,140,141,2,forward,5451,38.94
20,141,140,2,backward,2469,17.64
20,141,142,2,forward,4692,33.51
20,142,141,2,backward,1944,13.89
20,142,143,2,forward,3681,26.29
20,143,142,2,backward,1629,11.64
20,143,144,2,forward,2976,21.26
20,144,143,2,backward,1344,9.6
20,144,145,2,forward,1788,12.77
20,145,144,2,backward,879,6.28
20,153,125,2,forward,1767,12.62
20,104,182,3,backward,3564,29.7
20,104,183,3,forward,4218,35.15
20,170,171,3,forward,120,1.0
20,171,170,3,backward,279,2.33
20,171,172,3,forward,279,2.33
20,172,171,3,backward,744,6.2
20,172,175,3,forward,678,5.65
20,175,172,3,backward,1017,8.48
20,175,176,3,forward,1272,10.6
20,176,175,3,backward,1410,11.75
20,176,177,3,forward,1401,11.68
20,177,176,3,backward,1713,14.27
20,177,178,3,forward,1563,13.03
20,178,177,3,backward,1977,16.48
20,178,179,3,forward,1947,16.23
20,179,178,3,backward,2307,19.23
20,179,180,3,forward,2160,18.0
20,180,179,3,backward,2778,23.15
20,180,181,3,forward,2244,18.7
20,181,180,3,backward,3348,27.9
20,181,182,3,forward,2709,22.57
20,182,104,3,forward,3231,26.92
20,182,181,3,backward,3588,29.9
20,183,104,3,backward,3393,28.27
20,183,184,3,forward,5538,46.15
20,184,183,3,backward,3021,25.17
20,184,185,3,forward,6378,53.15
20,185,184,3,backward,2712,22.6
20,185,211,3,forward,6195,51.62
20,186,211,3,backward,1359,11.33
20,186,247,3,forward,3969,33.07
20,188,189,3,forward,3903,32.52
20,188,247,3,backward,990,8.25
20,189,188,3,backward,744,6.2
20,189,190,3,forward,3699,30.83
20,190,189,3,backward,744,6.2
20,190,191,3,forward,2754,22.95
20,191,190,3,backward,696,5.8
20,191,192,3,forward,1992,16.6
20,192,191,3,backward,618,5.15
20,192,193,3,forward,1656,13.8
20,193,192,3,backward,447,3.72
20,193,194,3,forward,834,6.95
20,194,193,3,backward,273,2.27
20,211,185,3,backward,3231,26.92
20,211,186,3,forward,4287,35.73
20,247,186,3,backward,972,8.1
20,247,188,3,forward,4008,33.4
20,108,135,4,forward,7029,50.21
20,108,212,4,backward,7662,54.73
20,127,208,4,backward,16470,117.64
20,127,209,4,forward,3468,24.77
20,135,108,4,backward,3183,22.74
20,135,216,4,forward,6687,47.76
20,154,201,4,backward,351,2.51
20,154,204,4,forward,432,3.09
20,201,154,4,forward,123,0.88
20,202,203,4,backward,2190,15.64
20,202,206,4,forward,3684,26.31
20,203,202,4,forward,3621,25.86
20,203,205,4,backward,2151,15.36
20,204,154,4,backward,213,1.52
20,204,205,4,forward,888,6.34
20,205,203,4,forward,3516,25.11
20,205,204,4,backward,795,5.68
20,206,202,4,backward,2187,15.62
20,206,207,4,forward,2031,14.51
20,207,206,4,backward,15945,113.89
20,207,208,4,forward,2166,15.47
20,208,127,4,forward,2382,17.01
20,208,207,4,backward,16344,116.74
20,209,127,4,backward,18246,130.33
20,209,210,4,forward,3780,27.0
20,210,209,4,backward,17283,123.45
20,210,211,4,forward,4665,33.32
20,211,210,4,backward,16062,114.73
20,211,212,4,forward,5013,35.81
20,212,108,4,forward,5913,42.24
20,212,211,4,backward,10647,76.05
20,216,135,4,backward,3054,21.81
20,216,217,4,forward,6468,46.2
20,217,216,4,backward,1752,12.51
20,217,218,4,forward,5292,37.8
20,218,217,4,backward,1452,10.37
20,218,219,4,forward,4125,29.46
20,219,218,4,backward,1368,9.77
20,219,220,4,forward,2307,16.48
20,220,219,4,backward,891,6.36
20,220,221,4,forward,840,6.0
20,221,220,4,backward,411,2.94
20,153,154,5,forward,3432,47.67
20,154,153,5,backward,807,11.21
20,154,155,5,forward,2412,33.5
20,155,154,5,backward,582,8.08
20,155,156,5,forward,2349,32.62
20,156,155,5,backward,579,8.04
20,156,157,5,forward,2295,31.87
20,157,156,5,backward,495,6.88
20,157,158,5,forward,2211,30.71
20,158,157,5,backward,420,5.83
20,158,159,5,forward,2052,28.5
20,159,158,5,backward,366,5.08
20,159,160,5,forward,1983,27.54
20,160,159,5,backward,342,4.75
20,160,161,5,forward,1953,27.12
20,161,160,5,backward,336,4.67
20,161,162,5,forward,1404,19.5
20,162,161,5,backward,192,2.67
20,162,163,5,forward,1344,18.67
20,163,162,5,backward,162,2.25
20,164,163,5,backward,6,0.08
20,106,185,6,forward,3252,58.07
20,106,61,6,backward,7635,136.34
20,136,216,6,backward,5709,101.95
20,136,61,6,forward,2211,39.48
20,185,106,6,backward,5475,97.77
20,185,63,6,forward,3336,59.57
20,216,136,6,forward,1854,33.11
20,216,59,6,backward,3786,67.61
20,232,64,6,backward,2787,49.77
20,232,65,6,forward,2670,47.68
20,242,57,6,backward,1575,28.12
20,242,59,6,forward,1137,20.3
20,54,55,6,forward,69,1.23
20,55,54,6,backward,444,7.93
20,55,56,6,forward,153,2.73
20,56,55,6,backward,777,13.88
20,56,57,6,forward,213,3.8
20,57,242,6,forward,345,6.16
20,57,56,6,backward,1089,19.45
20,59,216,6,forward,1326,23.68
20,59,242,6,backward,3450,61.61
20,61,106,6,forward,2256,40.29
20,61,136,6,backward,7725,137.95
20,63,185,6,backward,3447,61.55
20,63,64,6,forward,3225,57.59
20,64,232,6,forward,3012,53.79
20,64,63,6,backward,3171,56.62
20,65,232,6,backward,1155,20.62
20,65,66,6,forward,2583,46.12
20,66,65,6,backward,1080,19.29
20,66,67,6,forward,2436,43.5
20,67,66,6,backward,888,15.86
20,67,68,6,forward,2241,40.02
20,68,67,6,backward,777,13.88
20,68,69,6,forward,1593,28.45
20,69,68,6,backward,432,7.71
20,69,70,6,forward,1287,22.98
20,70,69,6,backward,318,5.68
20,70,71,6,forward,1041,18.59
20,71,70,6,backward,267,4.77
20,71,72,6,forward,702,12.54
20,72,71,6,backward,249,4.45
20,72,73,6,forward,366,6.54
20,73,72,6,backward,72,1.29
20,73,74,6,forward,81,1.45
20,74,73,6,backward,21,0.38
20,114,241,7,forward,1131,20.2
20,114,247,7,backward,1761,31.45
20,128,209,7,backward,786,14.04
20,128,234,7,forward,1725,30.8
20,209,128,7,forward,1851,33.05
20,209,233,7,backward,840,15.0
20,225,226,7,forward,642,11.46
20,226,225,7,backward,285,5.09
20,226,228,7,forward,1188,21.21
20,228,226,7,backward,618,11.04
20,228,230,7,forward,1857,33.16
20,230,228,7,backward,777,13.88
20,230,231,7,forward,2049,36.59
20,231,230,7,backward,798,14.25
20,231,232,7,forward,2097,37.45
20,232,231,7,backward,816,14.57
20,232,233,7,forward,1587,28.34
20,233,209,7,forward,1839,32.84
20,233,232,7,backward,771,13.77
20,234,128,7,backward,972,17.36
20,234,236,7,forward,1587,28.34
20,236,234,7,backward,1131,20.2
20,236,237,7,forward,1410,25.18
20,237,236,7,backward,1293,23.09
20,237,238,7,forward,1197,21.38
20,238,237,7,backward,1536,27.43
20,238,247,7,forward,1089,19.45
20,239,241,7,backward,777,13.88
20,239,242,7,forward,1107,19.77
20,241,114,7,backward,1002,17.89
20,241,239,7,forward,1212,21.64
20,242,239,7,backward,675,12.05
20,242,243,7,forward,1200,21.43
20,243,242,7,backward,255,4.55
20,243,244,7,forward,969,17.3
20,244,243,7,backward,216,3.86
20,244,245,7,forward,645,11.52
20,245,244,7,backward,132,2.36
20,247,114,7,forward,999,17.84
20,247,238,7,backward,1587,28.34
21,100,101,1,forward,2472,29.43
21,100,99,1,backward,1098,19.61
21,101,100,1,backward,2259,40.34
21,101,102,1,forward,2775,33.04
21,102,101,1,backward,2265,40.45
21,102,103,1,forward,2868,34.14
21,103,102,1,backward,2262,40.39
21,103,104,1,forward,3096,36.86
21,104,103,1,backward,2301,41.09
21,104,105,1,forward,3330,39.64
21,105,104,1,backward,2748,49.07
21,105,106,1,forward,3810,45.36
21,106,105,1,backward,2640,47.14
21,106,107,1,forward,3573,42.54
21,107,106,1,backward,2964,52.93
21,107,108,1,forward,3684,43.86
21,108,107,1,backward,2877,51.38
21,108,109,1,forward,3531,42.04
21,109,108,1,backward,2676,47.79
21,109,132,1,forward,4572,54.43
21,112,113,1,forward,4398,52.36
21,112,132,1,backward,2307,41.2
21,113,112,1,backward,1689,30.16
21,113,114,1,forward,4689,55.82
21,114,113,1,backward,1374,24.54
21,114,115,1,forward,4197,49.96
21,115,114,1,backward,1062,18.96
21,115,116,1,forward,3837,45.68
21,116,115,1,backward,1053,18.8
21,116,117,1,forward,3288,39.14
21,117,116,1,backward,918,16.39
21,117,118,1,forward,2712,32.29
21,118,117,1,backward,807,14.41
21,118,119,1,forward,2073,24.68
21,119,118,1,backward,663,11.84
21,119,120,1,forward,1293,15.39
21,120,119,1,backward,540,9.64
21,120,121,1,forward,321,3.82
21,121,120,1,backward,156,2.79
21,121,122,1,forward,309,3.68
21,122,121,1,backward,150,2.68
21,122,123,1,forward,150,1.79
21,123,122,1,backward,75,1.34
21,123,92,1,forward,138,1.64
21,132,109,1,backward,2232,39.86
21,132,112,1,forward,4152,49.43
21,92,123,1,backward,51,0.91
21,95,96,1,forward,774,9.21
21,96,95,1,backward,315,5.62
21,96,97,1,forward,1008,12.0
21,97,96,1,backward,489,8.73
21,97,98,1,forward,1230,14.64
21,98,97,1,backward,651,11.62
21,98,99,1,forward,1659,19.75
21,99,100,1,forward,2217,26.39
21,99,98,1,backward,1014,18.11
21,125,126,2,forward,1227,8.76
21,125,153,2,backward,2058,14.7
21,126,125,2,backward,2277,16.26
21,126,127,2,forward,1476,10.54
21,127,126,2,backward,2565,18.32
21,127,128,2,forward,1980,14.14
21,128,127,2,backward,2745,19.61
21,128,129,2,forward,2025,14.46
21,129,128,2,backward,2865,20.46
21,129,130,2,forward,2079,14.85
21,130,129,2,backward,2799,19.99
21,130,131,2,forward,2127,15.19
21,131,130,2,backward,2748,19.63
21,131,132,2,forward,2433,17.38
21,132,131,2,backward,2511,17.94
21,132,133,2,forward,3192,22.8
21,133,132,2,backward,1905,13.61
21,133,134,2,forward,3288,23.49
21,134,133,2,backward,1722,12.3
21,134,135,2,forward,3846,27.47
21,135,134,2,backward,1437,10.26
21,135,136,2,forward,3942,28.16
21,136,135,2,backward,1284,9.17
21,136,137,2,forward,4503,32.16
21,137,136,2,backward,1509,10.78
21,137,138,2,forward,4203,30.02
21,138,137,2,backward,1455,10.39
21,138,139,2,forward,3537,25.26
21,139,138,2,backward,1371,9.79
21,139,140,2,forward,3162,22.59
21,140,139,2,backward,1365,9.75
21,140,141,2,forward,2892,20.66
21,141,140,2,backward,1215,8.68
21,141,142,2,forward,2532,18.09
21,142,141,2,backward,918,6.56
21,142,143,2,forward,1974,14.1
21,143,142,2,backward,717,5.12
21,143,144,2,forward,1629,11.64
21,144,143,2,backward,576,4.11
21,144,145,2,forward,981,7.01
21,145,144,2,backward,348,2.49
21,153,125,2,forward,984,7.03
21,104,182,3,backward,1806,15.05
21,104,183,3,forward,1935,16.12
21,170,171,3,forward,42,0.35
21,171,170,3,backward,126,1.05
21,171,172,3,forward,108,0.9
21,172,171,3,backward,378,3.15
21,172,175,3,forward,279,2.33
21,175,172,3,backward,528,4.4
21,175,176,3,forward,543,4.52
21,176,175,3,backward,702,5.85
21,176,177,3,forward,594,4.95
21,177,176,3,backward,813,6.78
21,177,178,3,forward,705,5.88
21,178,177,3,backward,963,8.03
21,178,179,3,forward,858,7.15
21,179,178,3,backward,1176,9.8
21,179,180,3,forward,933,7.78
21,180,179,3,backward,1410,11.75
21,180,181,3,forward,984,8.2
21,181,180,3,backward,1665,13.88
21,181,182,3,forward,1191,9.93
21,182,104,3,forward,1461,12.17
21,182,181,3,backward,1776,14.8
21,183,104,3,backward,1878,15.65
21,183,184,3,forward,2331,19.43
21,184,183,3,backward,1800,15.0
21,184,185,3,forward,2691,22.43
21,185,184,3,backward,1623,13.53
21,185,211,3,forward,2649,22.07
21,186,211,3,backward,807,6.73
21,186,247,3,forward,1875,15.62
21,188,189,3,forward,1863,15.53
21,188,247,3,backward,558,4.65
21,189,188,3,backward,420,3.5
21,189,190,3,forward,1761,14.67
21,190,189,3,backward,417,3.48
21,190,191,3,forward,1347,11.22
21,191,190,3,backward,405,3.38
21,191,192,3,forward,990,8.25
21,192,191,3,backward,327,2.73
21,192,193,3,forward,780,6.5
21,193,192,3,backward,222,1.85
21,193,194,3,forward,381,3.17
21,194,193,3,backward,138,1.15
21,211,185,3,backward,1944,16.2
21,211,186,3,forward,2013,16.78
21,247,186,3,backward,546,4.55
21,247,188,3,forward,1902,15.85
21,108,135,4,forward,3735,26.68
21,108,212,4,backward,5610,40.07
21,127,208,4,backward,12702,90.73
21,127,209,4,forward,1719,12.28
21,135,108,4,backward,2226,15.9
21,135,216,4,forward,3579,25.56
21,154,201,4,backward,201,1.44
21,154,204,4,forward,336,2.4
21,201,154,4,forward,90,0.64
21,202,203,4,backward,1359,9.71
21,202,206,4,forward,2391,17.08
21,203,202,4,forward,2343,16.74
21,203,205,4,backward,1353,9.66
21,204,154,4,backward,111,0.79
21,204,205,4,forward,669,4.78
21,205,203,4,forward,2244,16.03
21,205,204,4,backward,462,3.3
21,206,202,4,backward,1359,9.71
21,206,207,4,forward,915,6.54
21,207,206,4,backward,12462,89.01
21,207,208,4,forward,975,6.96
21,208,127,4,forward,1083,7.74
21,208,207,4,backward,12693,90.66
21,209,127,4,backward,12960,92.57
21,209,210,4,forward,1932,13.8
21,210,209,4,backward,12117,86.55
21,210,211,4,forward,2457,17.55
21,211,210,4,backward,11196,79.97
21,211,212,4,forward,2730,19.5
21,212,108,4,forward,3132,22.37
21,212,211,4,backward,7578,54.13
21,216,135,4,backward,2139,15.28
21,216,217,4,forward,3483,24.88
21,217,216,4,backward,1110,7.93
21,217,218,4,forward,2826,20.19
21,218,217,4,backward,966,6.9
21,218,219,4,forward,2241,16.01
21,219,218,4,backward,918,6.56
21,219,220,4,forward,1359,9.71
21,220,219,4,backward,510,3.64
21,220,221,4,forward,465,3.32
21,221,220,4,backward,246,1.76
21,153,154,5,forward,1440,20.0
21,154,153,5,backward,456,6.33
21,154,155,5,forward,975,13.54
21,155,154,5,backward,303,4.21
21,155,156,5,forward,957,13.29
21,156,155,5,backward,294,4.08
21,156,157,5,forward,921,12.79
21,157,156,5,backward,255,3.54
21,157,158,5,forward,876,12.17
21,158,157,5,backward,216,3.0
21,158,159,5,forward,804,11.17
21,159,158,5,backward,198,2.75
21,159,160,5,forward,768,10.67
21,160,159,5,backward,189,2.62
21,160,161,5,forward,747,10.38
21,161,160,5,backward,180,2.5
21,161,162,5,forward,528,7.33
21,162,161,5,backward,114,1.58
21,162,163,5,forward,498,6.92
21,163,162,5,backward,96,1.33
21,164,163,5,backward,3,0.04
21,106,185,6,forward,1665,29.73
21,106,61,6,backward,3777,67.45
21,136,216,6,backward,2871,51.27
21,136,61,6,forward,1275,22.77
21,185,106,6,backward,2715,48.48
21,185,63,6,forward,1749,31.23
21,216,136,6,forward,1008,18.0
21,216,59,6,backward,1980,35.36
21,232,64,6,backward,1392,24.86
21,232,65,6,forward,1332,23.79
21,242,57,6,backward,837,14.95
21,242,59,6,forward,636,11.36
